recipe name,Category,Description,,,,
Best Breakfast Casserole Hash Browns & Eggs,breakfast,This breakfast casserole with hash browns is my family's recipe that has been handed down through the years. We've always used the maple-flavored pork sausage but any kind is good. This casserole is a nice and cozy breakfast or brunch meal that everyone will enjoy. It's got the perfect taste with lots of cheese. Yum! Be sure to use a baking dish that is deep enough to cover with aluminum foil.,,,,
Best Carrot Cake Ever,dessert,"This is the best carrot cake recipe I have ever made! It's so moist and flavorful and makes a large quantity of cake. Since I started making it, I have been hounded to make this cake time and time again. Frost with cream cheese frosting.",,,,
Louisiana Crawfish Boil,dinner,"This crawfish boil is quite a feast! Invite the family and dig into this messy, yummy meal. Combining crawfish, sausage, corn, mushrooms, potatoes, and artichokes, this is a dish you'll crave over and over. Add other seafood or vegetables to your liking.",,,,
Lemon Icing,dessert,This is a superb lemon frosting and does not take long to make.,,,,
Coconut Macaroons,dessert,This coconut macaroons recipe has won many first-place blue ribbons at my state fair. They are very simple to make.,,,,
Frog Eye Salad,unknown,"This frog eye salad is made with acini di pepe (or couscous) pasta, coconut, pineapple, mandarin oranges, and marshmallows.",,,,
Strawberry Spinach Salad,lunch,"This strawberry spinach salad is a great way to get kids to eat spinach! Someone brought this salad to a potluck dinner, and I had to have the recipe. Since then, I've made it many times and I've been asked for the recipe every time I take it somewhere.",,,,
Hard Candy,dessert,Learn how to make candy with this easy recipe for hard candy. The hardest part is waiting for the sugar to reach the proper temperature. Be patient and use a candy thermometer for perfect candy. This recipe can easily be adjusted by using different flavored extracts and food colorings.,,,,
Sauted Garlic Asparagus,dinner,This sauted asparagus is a simple but tasty twist to regular old asparagus.,,,,
Deviled Eggs,appetizer,These deviled eggs are delicious for Easter brunch and are always popular at our holiday parties. Adjust the amount of salt and sugar in this recipe to suit your taste. I like to add onion and celery for a little more texture.,,,,
Asparagus Wrapped in Crisp Prosciutto,appetizer,"Prosciutto-wrapped asparagus is an extremely easy and elegant appetizer. Asparagus spears are wrapped in prosciutto, then baked until crispy. A great dish to make ahead, and bake just before.",,,,
Italian Cream Cheese and Ricotta Cheesecake,dessert,"This ricotta cheesecake is my grandmother's recipe passed down to my entire family. It's the best. I can't believe I'm sharing it, but everyone needs to know how to make an authentic Italian cheesecake. It is creamy and not thick, which is why our family loves it! For best results, do not substitute any ingredients with low-fat unless you've made it before and want to experiment.",,,,
Easy Bunny Cake,dessert,"This bunny cake is so simple to make for Easter, using two coconut cakes shaped to look like a bunny head!",,,,
Roast Leg of Lamb,dinner,This leg of lamb recipe is simple to prepare with thin slices of garlic and rosemary. Cooking peeled potatoes in the pan around the roast is yummy. The only other things you need are gravy made from the pan drippings and a fresh vegetable.,,,,
Beef Stroganoff,dinner,This is the best beef stroganoff recipe I know. It's well worth the effort. I have been making this for over 20 years!,,,,
Green Grape Salad,lunch,"This grape salad recipe is a wonderful dessert salad that never fails to be a hit. Made the day before, the brown sugar makes the sauce taste like caramel. You can use less brown sugar, if you wish.",,,,
Home-Cured Holiday Ham,dinner,"Make homemade cured ham for many reasons: bragging rights that you actually did it, the ability to flavor your ham any way you want to, and control over the salt content.",,,,
Homemade Banana Pudding,dessert,This homemade banana pudding recipe from scratch was handed down from my grandmother. My whole family loves it and we all grew up on it. Hope you enjoy it!,,,,
Southwestern Egg Rolls,appetizer,These Southwest egg rolls aren't your traditional egg rolls. Small flour tortillas are stuffed with an exciting blend of Southwestern-style ingredients and deep-fried until golden brown.,,,,
Quick Egg Roll Dipping Sauce,appetizer,This egg roll sauce beats the flavor of the included sauce that comes in the box. It's a quick and easy dipping sauce that requires only a few Asian ingredients.,,,,
Authentic Vietnamese Spring Rolls Nem Ran Hay Cha Gio,appetizer,"These Vietnamese fried spring rolls are a recipe I learned while traveling through Vietnam. The ingredients are relatively simple and easy to find in any grocery store. I've cooked this several times since returning, and it's always been a hit. They taste great with dipping sauce.",,,,
Authentic Chinese Egg Rolls from a Chinese person,appetizer,"These Chinese egg rolls come from my mom who is the best cook ever  and I am a picky eater. If I like this, then you will. This is very authentic because my family is Chinese and I am too. This recipe is at least 300 years old in the Ling family.",,,,
Philly Cheesesteak Egg Rolls,appetizer,"Make Philly cheesesteak egg rolls by rolling beef, onions, peppers, and American cheese into egg roll wrappers and deep-frying them until crispy and golden brown.",,,,
Egg Roll Wrappers,appetizer,"Homemade egg roll wrappers can be a real treat for the self-sufficient cook! Getting the wok to the correct temperature may be a challenge. If the batter sets before the wrapper is fully formed, the wok is too hot; if the wrapper edges are thin, it's too cool. Experiment and enjoy!",,,,
Egg Roll Bowl,lunch,"This egg roll bowl makes a fantastic breakfast by itself, or serve it as a side dish with your favorite entre. Serve with hot mustard.",,,,
Beef Egg Rolls,appetizer,"Beef egg rolls stuffed with ground beef, cabbage, and delicious seasonings, then fried until crispy. This personal creation of mine goes well with any Chinese dish. The sherry makes it better.",,,,
Easy Spring Rolls Air Fried,appetizer,This is a simple recipe for air fryer spring rolls. They're easy to cook with this method but you could cook them in the oven also. I like to serve them with sweet chile sauce.,,,,
Cheeseburger Egg Rolls,appetizer,"I had something similar at a restaurant, threw these together at home, and they were pretty good! As a dipping sauce, use mayo and catsup mixed together.",,,,
Cheesesteak Egg Rolls,appetizer,I tried this recipe at a nearby restaurant and fell in love! The first attempt to make them at home was a success! Such an easy and delicious appetizer.,,,,
Baked Pork Spring Rolls,appetizer,"This pork spring roll recipe features an exciting blend of pork, vegetables, and spices sealed inside wrappers and baked until crisp. They're crunchy and delicious  without deep frying!",,,,
Awesome Egg Rolls,appetizer,"This shrimp egg roll recipe takes some time to make, but it's definitely worth the effort. Serve with hot mustard.",,,,
Egg Roll in a Bowl,lunch,"You might think this was invented to avoid all of that time-consuming wrapping and messy deep-frying, but it wasn't! It was invented by the keto people, because they can't eat egg roll wrappers-but this guy can. So, instead of what's really egg roll filling in a bowl, we're doing the real thing in all of its tasty and textural glory. Garnish with more green onions if desired.",,,,
Irish Egg Rolls,appetizer,"This is the best 'bar food' around. So tasty, so filling, so good. It is a great way to get rid of those corned beef and cabbage dinner leftovers!",,,,
Cheesecake Egg Rolls,dessert,These cheesecake egg rolls are a great dessert and so simple to make. I like to serve them with crushed berries mixed with sugar and whipped cream.,,,,
Sausage Egg Roll in Bowl,breakfast,Egg roll ingredients without the fried egg roll part.,,,,
Mini Buffalo Chicken Egg Rolls,appetizer,"Long ago, in my more oblivious days, I ordered 'boneless Buffalo wings,' only to be disappointed they weren't wings. It's a bit ironic that all these years later, I'm using chicken breast to create a Buffalo wing alternative, but at least I'm not trying to trick anybody. Less messy than bone-in Buffalo wings and more eventful than the 'boneless' kind, these Buffalo chicken egg rolls are a party snack breakthrough. Serve alongside more hot sauce and celery.",,,,
Lumpia - Filipino Shrimp and Pork Egg Rolls,appetizer,"The traditional Filipino egg roll is small in size, but big on taste. More shrimp can be added to your taste, or omitted altogether. They can also be frozen for later consumption. Serve with store-bought sweet and sour sauce or spring roll sauce (available in Asian grocery stores).",,,,
Mexican Egg Rolls,appetizer,"These birria egg rolls are easy and delicious! Use them as an appetizer or a main dish. As an appetizer, serve with salsa. As a main dish, serve on a bed of lettuce with all the taco fixings you love.",,,,
Cha Gio Vietnamese Egg Rolls,appetizer,"These egg rolls freeze really well, so go ahead and make a double batch. Add shredded cabbage or julienned taro for a different twist. Add minced crab to make it even more flavorful.",,,,
Easy Chile Relleno Egg Rolls,appetizer,"I love chile rellenos, but they can be time-consuming to make from scratch. This chili relleno recipe with egg roll wraps is a fast fix. Feel free to spoon your favorite ranchera sauce over the top if with rice and beans. This recipe comes from my 76-year-old Japanese mother, who learned it from a Filipino lady she used to work with back in the early 80s. If using wonton wrappers, you can serve these as appetizers. Enjoy!",,,,
