recipe name,Category,Description,,,,
Clarks Quiche,breakfast,"This recipe is excellent served for breakfast with fruit or at lunch or dinnertime with a salad. This recipe makes two 9 inch pies. The reason for this is because if you only make one you will hate yourself the next day when there are no leftovers. The quiche microwaves well the next day. In fact most people say that the flavors have blended better on the second day... If in the strange case that you are filled up with one pie, this is a great gift to give a friend or relative, or if you are stingy...it freezes well with tin foil.",,,,
Crustless Cottage Cheese Mini Quiches,breakfast,"This crustless cottage cheese quiche recipe is simple to make and vegetables can be interchanged with what you have. If you want a knock-off of the pricey souffl sold at a local cafe chain, just add puff pastry to the bottom of a pie tin.",,,,
English Quiche Lorraine,breakfast,Growing up in the U.K. we used to make this all the time. Our guests have asked so many times for this recipe. Well here it is. I bake this quiche for friends at Christmas. Just wrap up in aluminum and voila! A tasty Christmas breakfast that they can wake up to.,,,,
Easy Mini Quiche,breakfast,I made these for a tea last month for a Waco federation woman club. Garnish with green olives or pimiento.,,,,
Tomato Quiche,breakfast,This delicious tomato quiche is a combination of a couple of recipes that I've made before. It's easy to prepare and looks great!,,,,
Easy Mini Quiches,lunch,"This quiche recipe can be made in a large pie pan, a regular muffin pan, or mini muffin pan. They taste great, and you can add more ingredients to suit your tastes such as mushrooms or spinach.",,,,
Belle and Chrons Spinach and Mushroom Quiche,breakfast,"Delicious French Quiche with the perfect combination of spinach, mushrooms, onions, and bacon - plus Swiss and Cheddar cheeses. Yum!",,,,
Quiche Southern Egg Pie,breakfast,This is a pseudo Southern take on a quiche.,,,,
Cauliflower Quiche,breakfast,"This is a great quiche recipe - high in protein, which we need every day, especially as vegetarians. It is quick and relatively easy to make. All good cooks can adapt this recipe to their own requirements and availability of certain ingredients - but it tastes the best using the ones I have suggested here. If the ingredients are organic, they will be that much better.",,,,
"Crustless Spinach, Mushroom, and Tomato Quiche Keto",breakfast,"Skip the crust for a low-carb, keto version of a brunch staple  spinach quiche with cheese, mushrooms, and cherry tomatoes.",,,,
Asparagus and Swiss Cheese Quiche,lunch,A delicious way to celebrate spring and its abundant supply of fresh asparagus. This quiche is a cinch to put together and so very yummy. Enjoy!,,,,
Breakfast Pies,breakfast,"Individual breakfast pies that can be made ahead of time, and microwaved as needed. My 3 year old grandson loves them, and they are finger food for the little ones. The big guys love them too. I fix hash browns and gravy as side dishes for the big guys, and it is a huge hit!",,,,
Mexican Taco Quiche,breakfast,This Mexican-inspired quiche is a great breakfast or brunch main dish. Prepare the taco meat the night before and keep it refrigerated. Warm it up in the microwave the next morning to really speed up the prep time. I especially love this for a football brunch. Holds 'em over until halftime so I can watch the game too. Serve with sour cream and enjoy.,,,,
Summer Garden Crustless Quiche,dessert,This is one of my favorite recipes to make in the summer when the vegetable garden is offering plenty of fresh vegetables. You might want to use less kale if you prefer a more fluffy quiche.,,,,
Garlic Chili Oil Noodles,dinner,These easy garlic chili oil noodles are not for those with a mild palate! Wok-fried garlic chili oil takes ramen noodles to a new level.,,,,
Air Fryer Waffle Egg in a Hole,lunch,"Classic egg in a hole is made inside a waffle for a sweet, buttery flavor and added crunch.",,,,
Cinnamon Roll Monkey Bread,unknown,This ooey-gooey cinnamon roll monkey bread is devoured every time I make it for breakfast. Refrigerated rolls are quartered and dipped in melted butter and cinnamon sugar so they don't combine when baked and are easy to pull apart when you serve. It's a very creative way to use a can of cinnamon rolls!,,,,
Air Fryer Tilapia,lunch,Tilapia cooked in the air fryer is ready in minutes. Crusted in Parmesan cheese it comes out wonderfully moist and flavorful. Serve with rice pilaf or roasted veggies.,,,,
Blender Hollandaise Sauce,lunch,"This blender Hollandaise has all the same ingredients and consistency as the classic sauce, but no double boiler and no chance of the sauce separating. I love the lemony flavor on freshly steamed asparagus!",,,,
Grain-Free Broccoli Fritters,dessert,"These grain-free broccoli fritters are a great way to use up extra cooked broccoli, and they are on the table in minutes!",,,,
Air Fryer Scrambled Eggs On The Go,dinner,This simple air fryer eggs on the go recipe allows you to have a warm protein-packed meal to kick-start your day while your coffee is brewing. I like to place 2 fully cooked turkey sausage links in the basket alongside the ramekin for an added boost of energy.,,,,
Basic Air Fryer Hot Dogs,lunch,"These air fryer hot dogs in toasted buns turn out perfectly crisp in minutes with the help of your air fryer. Top with ketchup, mustard, relish, chili, or condiments of choice.",,,,
Edible Cookie Dough,dinner,This edible cookie dough recipe is egg-free and will satisfy any cravings for chocolate chip cookies without the wait. I have made this with friends before and they said that they loved the taste. So do I. The leftovers will keep in the freezer for up to 3 months.,,,,
Quick Beef Stir-Fry,lunch,Quick and easy beef stir-fry. I make this on my busiest weeknights.,,,,
Grilled Cheese Sandwich,dinner,Learn how to make a grilled cheese sandwich in a nonstick pan with buttered bread and American Cheddar for a classic hot sandwich.,,,,
Simple Beef Stroganoff,dinner,"This rich and creamy ground beef stroganoff with egg noodles is super simple to prepare, and ready to serve in under 30 minutes making it a great choice for busy weeknights. Garnish with freshly chopped parsley for added color and flavor.",,,,
Reuben Sandwich,lunch,A Reuben sandwich is one of my family's fix-it-quick favorites. They are really delicious and easy to make. I like to serve them with big bowls of steaming vegetable soup and dill pickles on the side.,,,,
Easy Swedish Meatball Sauce,lunch,A rich and creamy Swedish meatball sauce makes a comforting meal when served over pre-cooked meatballs. This quick and easy recipe makes a generous amount of sauce for 10 ounces of frozen meatballs. Serve over egg noodles or rice.,,,,
Pan-Seared Tilapia,dinner,"Learn how to cook tilapia with this easy, 15-minute recipe for pan-seared tilapia that's delicious and full of flavor. This simple method of cooking fish fillets is great for a weeknight meal. Serve with fresh veggies.",,,,
Easy Tuna Patties,breakfast,"These tuna patties are delicious dipped in ketchup, mustard, or hot sauce. They are also great served as a hot sandwich.",,,,
Easy Tortilla Pizza,dinner,"This tortilla pizza is extremely easy to make. It is light enough to be a snack, serves well as an appetizer, or is so good that it can be devoured alone! You can use any sort of topping variation. The one below is the classic way I usually prepare it but feel free to experiment.",,,,
Easy Korean Ground Beef Bowl,dinner,This Korean beef bowl is quick and easy to make. The ingredients can easily be adjusted to suit your taste. Serve over warm rice or spiralized vegetables.,,,,
Creamed Chipped Beef on Toast,dinner,"This chipped beef recipe is straight from my mom. We called it SOS (Same Ole Stuff), and it's great comfort food! It's easy to make and tastes great with a cold beer.",,,,
Buttered Noodles,dinner,"Saucy, buttered noodles are simple to make and perfect to serve either as-is or alongside steak, chicken, or meatballs. Butter, Parmesan cheese, salt, and pepper are all you need for this quick and easy, kid-friendly dish, although fresh herbs and a little lemon juice could be added to amp up the flavor. It's such a delicious recipe, yet I get many questions on how to make it.",,,,
Simple Broiled Haddock,dinner,This haddock recipe is very quick and easy to make. A blend of seasonings spices up the mild flavor of this wonderfully light and flaky white fish.,,,,
Beer Brats,dinner,"These awesome brats are simmered in beer with onions and spices to make them bursting with flavor before finishing them off on the grill. Place the grilled brats in hot dog rolls, and top them with the tender onions and mustard, or serve them alongside German potato salad.",,,,
Easy Baked Chicken Tenders,dinner,These baked chicken tenders have a deliciously crispy panko bread crumb coating for that extra crunch factor without the guilt of frying! You can marinate the tenders in light buttermilk in the refrigerator for 1 hour instead of dipping in the beaten egg.,,,,
Seared Ahi Tuna Steaks,dinner,This is an elegantly simple way to cook ahi tuna steaks that any restaurant would be jealous of! Serve with soy sauce or your favorite dipping sauce.,,,,
Fish in Foil,unknown,"Baked fish in foil is a ""no-smell"" fish recipe, and the only one I make for my family (I hate fish, they love it!). Take foil packets to the table for service, and keep the packets around for wrapping and discarding bones and skin. Then when dinner's done, haul those babies to the outside trash.",,,,
Creamy Garlic Pasta,lunch,"As far as creamy pasta recipes, this is the best I have ever had. Add prawns and/or scallops to make an amazing seafood Alfredo.",,,,
Broccoli Chicken Divan,dinner,Chicken Divan with broccoli is a quick and easy casserole that's sure to be a hit with the family!,,,,
White Sauce,dinner,"This white sauce recipe can be used as a base for many dishes, such as lasagna and chicken pot pie. I use it to make macaroni and cheese for my granddaughter. I learned to make it in home economics too many years ago to count!",,,,
Easy French Dip Sandwiches,lunch,A French dip sandwich that is quick and easy and the whole family will love.,,,,
Honey Glazed Chicken,dinner,"This honey chicken recipe was given to me by a friend. I've used this recipe for years, and my family requests it often. It's a light meal that everyone will enjoy. Serve with steamed rice.",,,,
